"rank","team","conference","eval","eval_strength","eval_resume","estimate_spread","std.error_spread","statistic_spread","p.value_spread","percentile_spread","scale_spread","division_i","estimate_possessions","std.error_possessions","statistic_possessions","p.value_possessions","percentile_possessions","scale_possessions","estimate_wins","std.error_wins","statistic_wins","p.value_wins","percentile_wins","scale_wins","estimate_bt","std.error_bt","statistic_bt","p.value_bt","percentile_bt","scale_bt","logo","background"
277,"Houston Christian","Southland",32.9913220582185,29.3100731675035,36.6725709489334,-8.10165380651172,3.27661748735906,-2.47256624789658,0.0134432533099984,0.00670734239945591,0.290975382707096,1,-2.600402183326,1.1379437079214,-2.28517646806622,0.0223385431096624,0.0111512412189163,0.295226080642974,-2.55916041964069,3.34430025742566,-0.765230458586471,0.444134325490478,0.222067162745239,0.382843727605169,-0.84736782566331,0.949580341453284,-0.892360328738964,0.372199827661421,0.18609991383071,0.3506076913735,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Houston Christian.png","#84B9E1"
278,"Prairie View A&M","SWAC",32.6823345413175,27.2976760903692,38.0669929922657,-9.08701083094741,2.99178426649491,-3.03732155179541,0.00239755968763071,0.00119345342433135,0.276006397207114,1,-3.17685452163549,1.03902335095578,-3.05753910026483,0.00224183015795935,0.00111581262598135,0.26994712460027,-1.39904452761813,3.07086007873695,-0.455587194384172,0.648686853329339,0.324343426664669,0.433339573547115,-1.02333319751357,0.893900758870207,-1.14479508755195,0.252294050768001,0.126147025384,0.328000286298199,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Prairie View A&M.png","#522E7E"
279,"Oral Roberts","Summit League",32.365258604569,30.0368290701918,34.6936881389462,-7.08744108119334,2.54614004520046,-2.78360221958464,0.00539336413229733,0.00268794598747582,0.306382727661969,1,-2.62029213589485,0.884254587268848,-2.9632779672515,0.00305622852731397,0.00152190782513387,0.294353853741868,-2.45064830348307,1.71146565152065,-1.43190037223689,0.152172335706648,0.076086167853324,0.387566885987886,-1.19218445920914,0.76119991359314,-1.56619100701365,0.117303907421549,0.0586519537107746,0.306306876791038,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Oral Roberts.png","#BFB57A"
280,"IU Indianapolis","Horizon League",32.139961035908,25.1460378481032,39.1338842237128,-10.4681877270482,2.51698075078589,-4.15902573898496,3.24237975985781e-05,1.59803943596916e-05,0.255024340533308,1,-3.67969104167914,0.874127791652788,-4.2095573173822,2.59753532291698e-05,1.27935763477342e-05,0.247896416428755,-0.353175959266806,1.42578176880326,-0.247706884036852,0.804361205150691,0.402180602575345,0.478862627292132,-1.21157960706473,0.714155496151414,-1.69652073476145,0.0897873068183983,0.0448936534091992,0.303815057182123,NA,NA
281,"Evansville","Missouri Valley",32.0252017695722,26.7965323122276,37.2538712269167,-9.35228520426292,2.72498943299638,-3.43204457640014,0.000603249191118108,0.000299524542765836,0.271976499262305,1,-3.31351625543135,0.946367585289865,-3.50129939669949,0.000466493084448601,0.00023149769299943,0.263954146982248,-1.8303330249618,1.55996139651118,-1.17331943537533,0.24066773123884,0.12033386561942,0.414567071878828,-1.00379602554867,0.73350044855278,-1.36850090211832,0.171155339816643,0.0855776699083215,0.330510352659506,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Evansville.png","#47287E"
282,"Samford","SoCon",31.9355832154357,28.2690557709548,35.6021106599166,-8.40787699352851,2.28740539710289,-3.67572665701388,0.000239323679796528,0.000118586680991951,0.286323413590787,1,-2.96910015323594,0.794398061153192,-3.7375470792638,0.000187618363686112,9.29121513050979e-05,0.279057701828308,-3.55785197525498,2.15724984940098,-1.64925355134127,0.0990957011411639,0.0495478505705819,0.339374126608753,-0.675660120403409,0.638570348972332,-1.05808251430836,0.290017825454664,0.145008912727332,0.372668086589579,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Samford.png","#BD1F2D"
283,"Central Michigan","MAC",31.7503252260111,23.9151603336041,39.5854901184182,-11.4537687002999,2.71068201172841,-4.22541952569223,2.4216691672411e-05,1.19248022279614e-05,0.240051952929828,1,-3.89963590706901,0.941398729428208,-4.14238492698794,3.48616419607596e-05,1.71856417312049e-05,0.238251253742254,-1.40478614256975,1.62440951260192,-0.864798027635051,0.387149653912331,0.193574826956165,0.433089660839213,-0.785002695018086,0.673591084654131,-1.16539947291785,0.24385733056772,0.12192866528386,0.35862014152915,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Central Michigan.png","#DBE8EE"
284,"South Dakota","Summit League",31.6126656253919,24.7129973803868,38.512333870397,-10.7115997914285,2.71960615856507,-3.93865845526699,8.29031423702108e-05,4.09692363060031e-05,0.251326562396175,1,-3.79286624343278,0.944498016049401,-4.01574823766956,6.00084876687399e-05,2.9628744210705e-05,0.242933385211561,-2.86421031532801,1.91136251185187,-1.49851757454056,0.133998830014921,0.0669994150074607,0.369565957131412,-0.457622999963862,0.713371935023195,-0.641492855965777,0.521202520959509,0.260601260479755,0.400680720276527,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/South Dakota.png","#9E1F14"
285,"Cal State Bakersfield","Big West",31.5410325722553,28.6394807309716,34.442584413539,-8.33814025646688,2.7250827208309,-3.0597751006709,0.00222518876881233,0.00110751627651971,0.287382814579469,1,-2.82431757186341,0.946399983427494,-2.98427474780254,0.00285440862284217,0.00142125703301128,0.285406800039964,-2.5813507095873,3.60633099465264,-0.715783080758489,0.474125301168132,0.237062650584066,0.38187786077216,-1.18699322965959,0.86816446765468,-1.36724465684045,0.17154863221331,0.0857743161066552,0.306973827498621,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Cal State Bakersfield.png","#F6C951"
286,"Longwood","Big South",31.259898008937,24.4087451678721,38.111050850002,-10.9994758087924,2.9170377882712,-3.77076904969108,0.000164369851374665,8.13726180382161e-05,0.246953313083642,1,-3.83190140742102,1.01306448181341,-3.78248519833784,0.000156838597432591,7.76351645244325e-05,0.2412215902738,-1.98167453351144,2.072813068861,-0.956031473981566,0.339056333411218,0.169528166705609,0.407979697675186,-0.819085380531037,0.769680446215557,-1.06418889106304,0.287243138454364,0.143621569227182,0.354241319324853,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Longwood.png","#092044"
287,"Saint Peter's","MAAC",31.2130352447588,27.8180693078234,34.6080011816942,-9.00529461425592,2.94239062365451,-3.06053674242313,0.00221954616974128,0.00110470325032752,0.277247783661398,1,-2.96782541427865,1.02186932388415,-2.90431011569844,0.00369458438907511,0.00184031695179913,0.279113602495069,-2.78232531830069,2.7086013941509,-1.02721844724329,0.304317613579343,0.152158806789671,0.373130128800191,-1.09315449121963,0.837203063570893,-1.30572203899617,0.191647100403538,0.0958235502017692,0.319029894833692,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Saint Peter's.png","#0072CE"
288,"Bucknell","Patriot League",31.1211625509047,28.1041650882048,34.1381600136046,-8.46827916434147,2.40879319149842,-3.5155692046247,0.00044217821725866,0.000219406189145718,0.28540581804253,1,-3.02337780184612,0.836555095773118,-3.61408091005891,0.000303979297144893,0.000150707465968447,0.276677483721566,-2.49613938385405,1.66816228597753,-1.49634085654402,0.134564853335633,0.0672824266678164,0.385586816063888,-1.26325190446273,0.656382689053402,-1.92456614948899,0.0542836576747441,0.027141828837372,0.297176384208203,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Bucknell.png","#DE652C"
289,"Hampton","CAA",30.9511114979272,29.4500162775006,32.4522067183538,-7.43092405334392,2.52753777948828,-2.93998535398682,0.00329528339828889,0.00164113880614912,0.301164729005536,1,-2.76893215871823,0.877794165415542,-3.15442078315414,0.00161641760702593,0.000804085153590892,0.287835596544476,-2.20036332022422,1.55706848812335,-1.41314485329813,0.157613137345224,0.0788065686726121,0.398460928594429,-1.62591121639126,0.664448516207379,-2.44700857437659,0.0144047412143357,0.00720237060716783,0.250583205772647,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Hampton.png","#BEBFC3"
290,"East Texas A&M","Southland",30.8373460115091,29.06362274713,32.6110692758881,-7.59454312410693,3.21619115888327,-2.36134693148771,0.0182416839294772,0.00910434358278919,0.29867912080766,1,-2.88847484944105,1.11695811514254,-2.58601894760615,0.00973339726439826,0.00485457965467141,0.28259333413494,-3.66404808590807,3.25646465773814,-1.12516132401481,0.260520678894714,0.130260339447357,0.33475177596254,-1.10529901547193,0.908161458310994,-1.2170732476663,0.223576348224335,0.111788174112167,0.317469609555222,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/East Texas A&M.png","#143768"
291,"Utah Tech","WAC",30.6683027430726,26.1698478809732,35.1667576051721,-9.74628387661977,2.77213101083945,-3.51580925955892,0.000441779487323288,0.000219207915292039,0.265991094716273,1,-3.46284100060321,0.962739487745663,-3.59686191818282,0.00032477081529785,0.000161039672590566,0.25740586290319,-2.52720510188268,1.71672198059265,-1.47211087785469,0.140990938508497,0.0704954692542487,0.384234632439445,-1.09260478087096,0.751808720439724,-1.45330155286295,0.146140046352716,0.0730700231763578,0.319100519663997,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Utah Tech.png","#C2C5C7"
292,"Chattanooga","SoCon",30.5769161231241,25.6459256263338,35.5079066199144,-10.2973937489543,2.93249826565251,-3.5114747959324,0.000449030958514185,0.000222813858406569,0.257618945857238,1,-3.51087223207763,1.01843378507368,-3.44732498423904,0.000570203002107406,0.000283083547955473,0.255299566669438,-2.86597802877245,2.40296389589875,-1.19268459824301,0.232992919785805,0.116496459892902,0.369489014658359,-0.924724992453022,0.780967170826788,-1.18407665135788,0.236382721737638,0.118191360868819,0.340669117739928,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Chattanooga.png","#D8AC3D"
293,"Stetson","ASUN",30.5129730113525,22.5831843688448,38.4427616538602,-12.3666561879761,2.73986418950055,-4.51360189142455,6.50000419868818e-06,3.1867903599333e-06,0.226183883562824,1,-4.19087151673047,0.951533472255946,-4.40433430764609,1.08024263137461e-05,5.30546023990793e-06,0.225479803814073,-2.17501929168234,1.87518892252574,-1.15989341956689,0.246092202238619,0.123046101119309,0.399564066797775,-0.701944474406228,0.68179707106436,-1.0295504398551,0.303221090344302,0.151610545172151,0.369291166279428,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Stetson.png","#578B41"
294,"Missouri State","Conference USA",30.4354215265924,25.3869759162979,35.4838671368868,-10.4695274555867,3.28219163891512,-3.18979773498152,0.00143133192120381,0.000711862002561414,0.255003988136593,1,-3.56934160960858,1.13987956729916,-3.13133221438982,0.00174883787297924,0.000870075945396093,0.252735530189365,-2.30703246970223,2.5962195199822,-0.888612250214516,0.374211505109844,0.187105752554922,0.393817988198699,-1.11783248058005,0.822105591188422,-1.35971886405022,0.17391890625633,0.0869594531281649,0.315859354539037,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Missouri State.png","#560C0E"
295,"East Carolina","American",30.3619550328222,20.7021282822064,40.0217817834381,-13.7367714143605,2.97723940853806,-4.61392905621444,4.03659824074088e-06,1.9756367178029e-06,0.20536986950655,1,-4.57413483282503,1.0339720351832,-4.42384772235602,9.8738309997434e-06,4.84791869804702e-06,0.208672696137577,-1.15413421006807,1.92568942701691,-0.599335590607639,0.548949118850312,0.274474559425156,0.443999675481448,-0.802003331788407,0.799057103452187,-1.00368713114931,0.315529441840813,0.157764720920407,0.356435960187313,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/East Carolina.png","#522E7E"
296,"Le Moyne","NEC",30.3460748279696,24.6978442066904,35.9943054492489,-10.500330594135,3.22510676862356,-3.25580867470517,0.00113721646566336,0.000565349580783511,0.254536044312326,1,-3.87296508137963,1.12005443689672,-3.4578364709757,0.000548457850403827,0.000272265900612762,0.239420839821481,-2.31841803119893,2.85734797784252,-0.81138805954936,0.417142854025638,0.208571427012819,0.393322413951976,-1.03451494594225,0.815578182123344,-1.26844362517019,0.204639570856285,0.102319785428143,0.326563695033002,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Le Moyne.png","#1A442C"
297,"Canisius","MAAC",30.1878724552099,13.8160865445702,46.5596583658496,-17.8676058453276,2.70911739465254,-6.59536049659422,4.61932998523175e-11,2.12111886305326e-11,0.142616573831426,1,-6.28366797674071,0.940855350115958,-6.67867592607755,2.63668556508676e-11,1.20555334302249e-11,0.133705157059977,-0.333291878298858,2.24201987662991,-0.148656968554554,0.881824317970407,0.440912158985203,0.47972811279764,-0.0623417091902622,0.726812114071098,-0.0857741746227469,0.931645936466217,0.465822968233108,0.451465054519352,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Canisius.png","#E5B340"
298,"UNC Greensboro","SoCon",29.6624012885058,27.5305087451485,31.7942938318632,-8.49711481744023,2.39687997599572,-3.54507313780296,0.000395610504959435,0.000196252080154978,0.284967763142211,1,-3.27501766484026,0.832417728907835,-3.93434396109897,8.44023272310541e-05,4.17121222149649e-05,0.265642411760759,-2.31206613402661,1.53524904625351,-1.5059876699932,0.13207033892956,0.0660351694647801,0.393598890141345,-1.690485071954,0.727679316218375,-2.3231182119332,0.020172802876231,0.0100864014381155,0.242286986495918,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UNC Greensboro.png","#F4BA46"
299,"Purdue Fort Wayne","Horizon League",29.3248508250798,28.0251443857641,30.6245572643955,-8.69958299021544,2.72159771781366,-3.19649848810282,0.00139855675653042,0.000695532777590935,0.281891981402881,1,-2.97928871954604,0.945189669049676,-3.15205383332375,0.00162955528720101,0.000810631900081151,0.278610906312401,-3.56676374857797,3.36358116246256,-1.06040662505276,0.288959649491956,0.144479824745978,0.338986227834259,-1.44749943025492,0.893143772710156,-1.62067908267739,0.105086481919854,0.0525432409599272,0.273504917453651,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Purdue Fort Wayne.png","#555960"
300,"Brown","Ivy League",29.0635467745221,27.741012104798,30.3860814442461,-8.72452846576911,2.55472887403038,-3.41505063588418,0.000642090669244538,0.000318850777351293,0.28151302387521,1,-3.10023213971463,0.887237420560533,-3.49425313661363,0.000478954412713885,0.000237695016917474,0.27330721822075,-3.82409843145596,1.75282682097467,-2.18167498676769,0.0291335282486515,0.0145667641243257,0.327785336103112,-1.39744063990022,0.682316467379182,-2.04808282770585,0.0405518842328076,0.0202759421164038,0.27993629278181,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Brown.png","#4A372B"
301,"NJIT","America East",29.0245994382168,16.3834188466876,41.6657800297461,-16.5422688723421,2.39478395591987,-6.90762472808864,5.45773191347947e-12,2.46417798192769e-12,0.162750342038511,1,-5.57190059271145,0.83168979747666,-6.69949374107576,2.28960147443489e-11,1.04571412702365e-11,0.164918034895241,-0.429905580704287,1.47849401511427,-0.290772621538857,0.771225225882195,0.385612612941098,0.475522851352561,-0.791442726101977,0.645524820677562,-1.22604538315236,0.2201815971561,0.11009079857805,0.35779274924236,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/NJIT.png","#BB271A"
302,"App State","Sun Belt",28.9331456166296,18.8644610965001,39.001830136759,-14.569984644113,2.83680461028854,-5.13605504985099,2.8976281899847e-07,1.40282752658698e-07,0.192712166313434,1,-5.12360326411373,0.985200124620625,-5.20057106781904,2.05516836265243e-07,9.93385658265765e-08,0.184577055616568,-1.19063146588936,1.61507636992157,-0.737198245273799,0.461001800389903,0.230500900194952,0.442411075739019,-0.948414866421444,0.711303472871734,-1.33334772371127,0.182417719163102,0.0912088595815509,0.337625526996161,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/App State.png","#F7CE46"
303,"Valparaiso","Missouri Valley",28.9279874000136,26.3381816265603,31.5177931734669,-9.70188877763962,2.74588879639565,-3.53324169222536,0.000413705324791799,0.000205248504752385,0.266665519900672,1,-3.40144789370361,0.953625771261072,-3.56685819134853,0.000364212563332644,0.000180643430661464,0.260098112630533,-5.5673850411334,2.44034477973097,-2.2813928127595,0.0225252129599631,0.0112626064799816,0.251906078970053,-0.63065811246757,0.742074963913669,-0.849857687074507,0.395404212715603,0.197702106357801,0.378449784499286,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Valparaiso.png","#F9DA49"
304,"American University","Patriot League",28.8722343472601,29.587550897048,28.1569177974722,-7.44207956537596,3.6599547565729,-2.03338020832382,0.0420597261625079,0.0210070626621397,0.300995260788725,1,-2.70234185302138,1.27107375291339,-2.12603072546138,0.0335429769882562,0.0167503506343339,0.290755757152234,-4.0628651103594,4.86301820228487,-0.83546162925125,0.403457842549453,0.201728921274727,0.317392645582376,-1.66356399763843,1.13736578587049,-1.46264642237784,0.143564153670634,0.0717820768353168,0.245745710367068,NA,NA
305,"Sacred Heart","MAAC",28.6341604142625,26.637297235954,30.631023592571,-9.3993049738687,2.97225229312347,-3.16235098736897,0.001573108641097,0.000782504044528522,0.271262201569198,1,-3.36985046730822,1.03224004888068,-3.26459961610902,0.00110257087857862,0.000548094545154675,0.261483743149882,-3.01325986000422,1.99553966385277,-1.50999747816916,0.131044067664297,0.0655220338321484,0.363078344214942,-1.6340144772806,0.811852277843623,-2.01269925807283,0.0441462774934911,0.0220731387467455,0.249542127636478,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Sacred Heart.png","#BC2C45"
306,"Central Arkansas","ASUN",28.5036296230003,29.2682890944262,27.7389701515743,-7.45037850039647,2.71498854760364,-2.74416571921545,0.00608521896189552,0.0030332452223422,0.300869188071013,1,-2.8450735913917,0.942894355762702,-3.01738320311647,0.0025607809555314,0.00127483636855294,0.28449659381751,-5.86816163360788,2.85090890587276,-2.05834764538414,0.0395567735907711,0.0197783867953855,0.238814310655375,-1.11700946715779,0.774794179030823,-1.44168541451233,0.149391140110945,0.0746955700554723,0.315965092376112,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Central Arkansas.png","#522E7E"
307,"Southern","SWAC",27.4888731230618,27.9282472687226,27.0494989774009,-8.78827033523843,3.29964909746338,-2.66339543256114,0.00775709860041522,0.00386782251015358,0.280544693517618,1,-2.99275779403902,1.14594240654967,-2.61161274505055,0.00903492651617467,0.00450581341038096,0.278020251856835,-3.64168986087215,4.38910912542905,-0.829710484930392,0.406702491947709,0.203351245973855,0.335724952431126,-1.97864653175254,1.14003365916282,-1.73560360770887,0.0826339476216222,0.0413169738108111,0.205265027116892,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Southern.png","#021A36"
308,"Loyola Maryland","Patriot League",26.6200337546516,25.6445668877934,27.5955006215097,-10.1985564083344,2.68593221218524,-3.79702673137718,0.000147942708614631,7.32210015112169e-05,0.259120426723467,1,-3.54573115247576,0.932803317003317,-3.80115624359765,0.000145504433387487,7.20112227282778e-05,0.253770911032401,-3.95052624502195,3.05126594389741,-1.29471711665221,0.195417833037907,0.0977089165189535,0.322282369166356,-1.78901942526847,0.823732651869736,-2.1718447377407,0.029867375935745,0.0149336879678725,0.229627643263838,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Loyola Maryland.png","#25593E"
309,"Maryland Eastern Shore","MEAC",26.256801735752,18.12095545863,34.392648012874,-15.3093398878725,2.3929301590252,-6.39773786549165,1.7008450388665e-10,7.88478528866912e-11,0.181480300452926,1,-5.20656855459164,0.831045988267867,-6.26507874184387,3.99535361921426e-10,1.86318530018134e-10,0.180938808719675,-2.17549029245319,1.94144228751107,-1.12055367622706,0.262477892595879,0.13123894629794,0.399543565757726,-1.33226836769869,0.726893263253992,-1.83282530606308,0.0668285545341219,0.0334142772670609,0.288309394499753,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Maryland Eastern Shore.png","#898B8D"
310,"Eastern Kentucky","ASUN",26.2318425478746,25.7047299280772,26.758955167672,-10.4891113079053,3.02281909057039,-3.46997653304025,0.000524306093515514,0.000260251919595071,0.254706481350605,1,-3.41763837716833,1.04980150340091,-3.25550912824627,0.00113841453986305,0.000565946289371765,0.259388117210938,-4.23083414388653,4.39139287779978,-0.963437857103394,0.335327835807515,0.167663917903758,0.310081532530372,-1.82427937124165,1.11660512259809,-1.63377306294006,0.102306510419622,0.051153255209811,0.225097570823068,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Eastern Kentucky.png","#87909A"
311,"North Alabama","ASUN",25.7032190207349,23.258014046988,28.1484239944818,-11.7040937761324,2.98068929376799,-3.92663998914723,8.71432101675693e-05,4.30703828375652e-05,0.23624915624041,1,-4.11262489355241,1.03517015342727,-3.97289747964255,7.18674948509461e-05,3.55018072252048e-05,0.228911124699351,-4.18293389460978,3.34430612393741,-1.25076286069321,0.211021008569973,0.105510504284986,0.312166465272603,-1.6242081116104,0.906871234885685,-1.79100190758078,0.0732929888866917,0.0366464944433459,0.250802014617033,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/North Alabama.png","#FFB92A"
312,"Omaha","Summit League",25.416886616704,25.6066903329489,25.2270829004592,-10.0366764383419,2.75989985777839,-3.63660891899933,0.000278656664578328,0.000138125430876992,0.26157961548801,1,-3.6190840901001,0.958491703645093,-3.77581159684212,0.000161087661993156,7.97437551115484e-05,0.250554191170968,-4.31902375585615,3.91158118086511,-1.10416313918887,0.269522376240661,0.13476118812033,0.306242942704718,-2.03286901524481,0.90372787698577,-2.2494260352188,0.0244854037292432,0.0122427018646216,0.198298715304465,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Omaha.png","#C5322C"
313,"North Carolina Central","MEAC",25.119154830149,18.5284666912243,31.7098429690738,-14.929824780533,2.93767848079415,-5.08218475171487,3.84854742575245e-07,1.86559116006358e-07,0.187245678887248,1,-5.15218536818553,1.02023283340595,-5.05000936990576,4.55343892216932e-07,2.20894197055337e-07,0.183323654937237,-2.17532902230375,4.16152875244073,-0.52272353543825,0.60116665758374,0.30058332879187,0.399550585291445,-1.74995677139161,1.14086774818715,-1.53388223496747,0.125058627172614,0.0625293135863068,0.234646274090032,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/North Carolina Central.png","#7C1626"
314,"VMI","SoCon",25.0133370673481,17.5261297294184,32.5005444052778,-15.8083700056362,2.75851273415812,-5.7307583937838,1.05033338721184e-08,4.99912967045384e-09,0.173899317711024,1,-5.30497841049545,0.958009966426181,-5.53749814345404,3.20350486212802e-08,1.53411472970791e-08,0.176623276877343,-2.57448909914325,1.94212308474953,-1.32560552900038,0.184970393874847,0.0924851969374237,0.382176523023301,-1.49163633377417,0.795538102524102,-1.8750030061935,0.0607923099619771,0.0303961549809886,0.267834365082254,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/VMI.png","#000000"
315,"UMass Lowell","America East",24.9539144834687,22.8060056480522,27.1018233188853,-12.1451333689094,2.53647705291432,-4.78818972754161,1.72488484274657e-06,8.41462532877929e-07,0.229549132690087,1,-4.1659887162297,0.880898705383296,-4.72924831285453,2.30707419885113e-06,1.12676313952839e-06,0.226570980270956,-3.96317392725428,3.07069024265164,-1.29064595060945,0.196826474576947,0.0984132372884733,0.321731859154453,-1.86158553792893,0.846371800365386,-2.19948908638647,0.027843164309958,0.013921582154979,0.220304607223253,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/UMass Lowell.png","#97999B"
316,"Little Rock","Ohio Valley",24.9526639949144,15.0313114566973,34.8740165331314,-17.2400141064955,2.9690495931253,-5.80657667235131,6.71571463409221e-09,3.18815402150854e-09,0.152150591862978,1,-5.94684719026536,1.03112777614047,-5.76732324341461,8.47133487039708e-09,4.02702422348409e-09,0.148475637270968,-1.90046733161732,2.31582241013069,-0.820644676078623,0.411848692076051,0.205924346038026,0.41151436725813,-1.35050852939387,0.77116235509568,-1.75126355749861,0.0799005219614012,0.0399502609807006,0.285965963404498,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Little Rock.png","#A7A9AC"
317,"North Florida","ASUN",24.9098335213423,25.738225215893,24.0814418267917,-10.3506825804271,2.99962010643898,-3.45066448854918,0.000563209015599136,0.000279604141053812,0.256809412129009,1,-3.45031657097676,1.04174467707793,-3.31205586829089,0.000931818567572072,0.000463065244365351,0.257955092188851,-4.09467478286716,4.75593858624377,-0.860960399007407,0.389259854172826,0.194629927086413,0.316008080183815,-2.28721882581448,1.16406449605014,-1.96485575633942,0.0494309347580797,0.0247154673790398,0.165620756352019,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/North Florida.png","#081630"
318,"Manhattan","MAAC",24.8432183417728,13.7627135897524,35.9237230937931,-18.3535509335409,2.97703440110921,-6.16504496108695,7.52301329289484e-10,3.5231558140398e-10,0.13523437144299,1,-6.13966881275644,1.03390083770146,-5.93835364947183,3.04658923620847e-09,1.43949244269571e-09,0.140019900352059,-2.15946453574421,1.82116673664096,-1.18575882828127,0.235717555034106,0.117858777517053,0.400241111707613,-1.09935441897706,0.777789978266956,-1.41343350993877,0.157528298511531,0.0787641492557656,0.318233350168249,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Manhattan.png","#A8A9AC"
319,"Holy Cross","Patriot League",24.7815784059375,22.4106697419596,27.1524870699155,-12.0834916835752,2.54716940618266,-4.74389008216154,2.14694496245047e-06,1.04826319174168e-06,0.2304855582405,1,-4.36764462477563,0.884612076312775,-4.93735586674417,8.14137395949651e-07,3.95944459186927e-07,0.217727836598691,-3.47004491891089,1.651866049967,-2.10068178287229,0.035668909519073,0.0178344547595365,0.34319606510667,-2.02076593276323,0.784680718252761,-2.57527155409507,0.0100161414188636,0.00500807070943181,0.19985367629164,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Holy Cross.png","#000000"
320,"Lehigh","Patriot League",24.5245966486734,27.268243891909,21.7809494054379,-9.23456435053731,2.95227113829634,-3.12795265676928,0.00176903696276226,0.000880142664686504,0.273764847758094,1,-3.13916225193754,1.02530074958796,-3.06169897291022,0.00221096109549767,0.00110042331910414,0.271600030080085,-6.64504873264787,4.0000171229996,-1.66125507174449,0.0966622292165808,0.0483311146082904,0.204999093109294,-1.78129620603801,0.965384239550614,-1.84516810308318,0.0650130888995856,0.0325065444497928,0.230619894999464,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Lehigh.png","#BDA97B"
321,"Eastern Washington","Big Sky",24.4914531821223,32.9695337729403,16.0133725913043,-5.36624978968858,2.7338479406201,-1.96289256251443,0.0497065554622591,0.0248293295849374,0.332530090339964,1,-1.87902017508284,0.949444075924144,-1.97907409475791,0.0478550549994099,0.0239038323130024,0.326860585118843,-7.49516154826418,4.82434809033548,-1.5536112668319,0.120277170166896,0.060138585083448,0.167996612524535,-2.3911282798244,1.15370993672606,-2.07255585109184,0.0382136333689195,0.0191068166844597,0.152270839301552,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Eastern Washington.png","#C8102E"
322,"Southern Indiana","Ohio Valley",23.7301729388639,21.5763996238943,25.8839462538334,-12.9184515953405,2.74632213930863,-4.70390978918178,2.61165617558966e-06,1.27613027197029e-06,0.217801320444115,1,-4.45888576090137,0.953776267876286,-4.6749808221059,3.00660886400527e-06,1.46990545179137e-06,0.213726672033771,-4.48232077105283,1.91600029802957,-2.33941548738927,0.0193139407659147,0.00965697038295733,0.29913518650652,-1.8752913085068,0.757201858322378,-2.47660684914536,0.0132637917012572,0.0066318958506286,0.218543738570149,"/Users/nicholasschaefer/Desktop/CFB/cbk_logos_resized/Southern Indiana.png","#AB2328"
